danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Dark Trap,Emo,Hiphop,Pop,Rap,RnB,Trap Metal,Underground Rap,dnb,hardstyle,psytrance,techhouse,techno,trance,trap
0.639,0.872,8,-6.99,1,0.0476,0.0005,0.636,0.116,0.107,133.005,368121,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.397,0.861,1,-6.051,0,0.0441,0.0001,0.933,0.305,0.0743,174.033,320957,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.457,0.646,4,-8.092,0,0.0393,0.0929,0.0008,0.0902,0.0561,127.995,210000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.638,0.872,9,-6.956,1,0.0592,0.0002,0.873,0.0885,0.152,140.004,538286,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.655,0.631,2,-5.599,1,0.329,0.282,0.0,0.0935,0.0951,165.196,144639,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.871,0.502,8,-9.344,0,0.0538,0.0701,0.0037,0.116,0.497,130.024,119510,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.726,0.775,2,-4.174,1,0.269,0.217,0.0,0.212,0.777,127.943,289600,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.544,0.498,11,-7.621,0,0.0322,0.0458,0.0,0.135,0.173,110.0,226000,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.569,0.83,9,-4.106,0,0.14,0.0807,0.0,0.114,0.609,170.094,186635,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.845,0.791,3,-3.674,1,0.161,0.0186,0.107,0.0957,0.843,117.987,196400,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.795,0.876,11,-7.162,1,0.0945,0.166,0.0,0.333,0.592,123.975,225344,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.537,0.959,10,-2.411,0,0.459,0.057,0.0066,0.0764,0.52,144.195,100676,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.474,0.992,11,-8.545,0,0.0609,0.0073,0.872,0.0645,0.196,139.994,425375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.587,0.828,11,-5.108,1,0.161,0.0033,0.0,0.331,0.494,123.907,260253,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.719,0.775,8,-4.1,1,0.181,0.178,0.0026,0.232,0.132,139.976,308589,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.777,0.865,1,-5.075,1,0.0667,0.0004,0.881,0.114,0.594,125.996,373333,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.85,0.58,1,-4.502,1,0.104,0.0004,0.0821,0.0714,0.12,160.055,145253,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.608,0.869,0,-4.858,0,0.0653,0.0025,0.0002,0.365,0.0753,129.975,234002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.724,0.83,1,-3.622,1,0.383,0.125,0.0,0.107,0.555,129.85,122467,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.691,0.592,5,-7.647,0,0.0529,0.0317,0.85,0.106,0.224,172.028,292762,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.757,0.659,8,-5.733,1,0.0528,0.273,0.0,0.0637,0.354,114.044,162105,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.811,0.949,2,-8.903,1,0.0575,0.0002,0.833,0.0649,0.812,122.858,281507,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.743,0.548,6,-6.545,0,0.0947,0.175,0.0002,0.088,0.558,170.034,215058,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.418,0.862,11,-3.239,1,0.0451,0.0003,0.0,0.129,0.258,188.952,289870,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.719,0.803,3,-1.893,1,0.0566,0.108,0.596,0.29,0.0732,139.995,202286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.713,0.909,1,-4.111,1,0.255,0.0522,0.0001,0.0729,0.506,189.922,103848,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.569,0.896,1,-6.071,1,0.0589,0.0001,0.769,0.0973,0.317,145.03,430345,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.693,0.875,1,-1.889,1,0.0632,0.0004,0.0072,0.385,0.285,144.961,231724,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.63,0.651,10,-14.474,0,0.157,0.0378,0.411,0.541,0.631,169.962,136945,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.494,0.727,6,-5.414,1,0.426,0.133,0.0,0.107,0.111,135.142,208319,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.725,0.554,1,-10.66,1,0.0858,0.163,0.0,0.489,0.231,120.08,233932,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
0.418,0.899,1,-4.049,1,0.0776,0.0064,0.0001,0.0952,0.137,152.824,218008,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.713,0.722,11,-7.087,0,0.114,0.0047,0.748,0.403,0.245,137.973,453000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.674,0.695,6,-8.636,0,0.278,0.0387,0.002,0.194,0.773,151.486,221840,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0.713,0.766,1,-6.94,1,0.0452,0.0001,0.905,0.128,0.0304,131.029,215059,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.78,0.649,7,-5.024,1,0.0541,0.166,0.0,0.333,0.656,176.996,186441,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.465,0.989,0,-0.66,1,0.198,0.0168,0.31,0.132,0.127,149.788,230400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.693,0.697,0,-8.045,1,0.0467,0.0018,0.642,0.123,0.0684,136.01,437647,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.677,0.975,5,-6.155,0,0.0568,0.0,0.85,0.0973,0.406,146.006,470402,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.604,0.971,5,-3.006,0,0.111,0.0137,0.616,0.319,0.398,145.039,258307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.701,0.822,5,-4.181,1,0.0738,0.0541,0.0,0.157,0.392,176.05,212520,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.758,0.804,9,-5.683,1,0.256,0.317,0.0003,0.267,0.434,125.064,150135,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.753,0.748,4,-6.489,0,0.0993,0.0011,0.659,0.101,0.531,123.998,247742,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.665,0.718,7,-4.896,1,0.065,0.0012,0.726,0.746,0.074,138.021,452571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.763,0.507,5,-11.026,1,0.0443,0.151,0.0007,0.16,0.32,219.984,157153,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.665,0.986,7,-6.541,1,0.0845,0.0011,0.765,0.309,0.0709,134.006,368955,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.559,0.36,8,-9.905,0,0.0333,0.395,0.0,0.301,0.367,119.919,148026,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5,0.805,0,-5.981,1,0.148,0.0004,0.013,0.313,0.168,139.917,251286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.897,0.743,10,-5.446,0,0.222,0.304,0.0,0.137,0.905,134.979,187105,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0.732,0.838,7,-9.056,1,0.0616,0.0206,0.85,0.278,0.298,134.981,466107,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.616,0.911,1,-3.903,0,0.064,0.0088,0.0001,0.516,0.223,150.026,272571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.422,0.996,6,-6.197,0,0.0683,0.0008,0.668,0.345,0.324,137.0,258542,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.727,0.404,0,-12.272,1,0.178,0.0467,0.0,0.0691,0.304,159.987,131954,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.808,0.763,2,-9.97,1,0.0619,0.0002,0.936,0.0855,0.148,124.996,408960,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.646,0.586,7,-7.64,1,0.255,0.0178,0.0,0.105,0.545,168.163,251077,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.62,0.898,8,-1.798,1,0.11,0.0219,0.0462,0.387,0.0378,119.78,128000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.645,0.53,2,-8.126,1,0.0768,0.265,0.308,0.107,0.214,158.828,184929,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.918,0.743,6,-3.023,1,0.142,0.108,0.0,0.121,0.805,188.128,193562,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.508,0.571,8,-10.136,1,0.227,0.0561,0.0,0.0897,0.21,119.977,187237,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.533,0.967,1,-2.543,1,0.0995,0.0079,0.0,0.336,0.782,142.018,186813,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.469,0.826,11,-5.878,1,0.319,0.0016,0.0,0.366,0.343,150.002,81345,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.711,0.395,8,-5.943,1,0.165,0.634,0.0048,0.154,0.814,191.784,272053,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.397,0.95,9,-0.484,1,0.0962,0.0041,0.807,0.21,0.101,150.014,361704,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.661,0.522,2,-12.556,1,0.0734,0.0724,0.926,0.111,0.183,126.982,332987,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.742,0.711,10,-4.658,1,0.237,0.0614,0.0062,0.124,0.294,175.903,212240,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.813,0.494,0,-6.941,1,0.176,0.125,0.0,0.107,0.225,120.023,160042,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.805,0.681,10,-9.711,0,0.0645,0.0004,0.957,0.108,0.679,126.998,189142,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.509,0.886,1,-8.02,1,0.0484,0.038,0.0,0.12,0.116,129.016,366519,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.53,0.732,1,-5.921,1,0.235,0.0608,0.0001,0.073,0.458,132.022,178182,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.378,0.955,8,-3.808,1,0.0727,0.0043,0.224,0.202,0.13,173.991,273303,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.812,0.862,7,-7.163,1,0.0542,0.0,0.84,0.0349,0.885,124.988,400292,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.458,0.663,5,-2.92,0,0.0974,0.255,0.0,0.385,0.43,162.049,211520,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.814,0.392,1,-5.49,0,0.433,0.637,0.0,0.129,0.624,186.122,134465,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.525,0.947,6,-5.003,0,0.0446,0.0,0.816,0.115,0.525,144.984,493241,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.82,0.706,9,-8.794,1,0.0891,0.038,0.502,0.153,0.78,125.01,268571,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.459,0.637,0,-7.789,1,0.103,0.0049,0.413,0.849,0.463,179.82,154722,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.334,0.485,5,-8.838,1,0.076,0.666,0.0042,0.14,0.436,169.434,211669,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.605,0.705,10,-6.742,1,0.0324,0.0736,0.0081,0.0779,0.362,135.006,163556,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.532,0.84,7,-12.236,1,0.0842,0.0007,0.731,0.652,0.106,135.973,146062,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.532,0.72,8,-7.532,0,0.351,0.009,0.0,0.0969,0.226,171.854,156467,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.711,0.913,1,-3.528,1,0.327,0.0015,0.0183,0.317,0.362,140.019,116957,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.445,0.814,2,-7.176,0,0.0857,0.0009,0.798,0.798,0.0862,134.069,219320,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.812,0.701,11,-5.334,1,0.277,0.0006,0.0,0.127,0.406,156.947,110154,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.772,0.452,7,-8.863,0,0.383,0.574,0.0,0.666,0.194,140.079,124578,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.628,0.573,1,-8.161,1,0.0673,0.0036,0.0,0.0874,0.0387,115.503,132702,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.851,0.598,9,-7.51,1,0.253,0.0333,0.149,0.376,0.466,176.942,173809,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.608,0.681,9,-9.011,0,0.0358,0.464,0.491,0.0687,0.154,200.016,218298,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.795,0.657,9,-6.791,0,0.153,0.342,0.0,0.0942,0.411,158.078,220108,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.752,0.644,6,-6.042,0,0.0795,0.22,0.0,0.116,0.354,85.512,157400,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.824,0.584,10,-7.098,0,0.221,0.0718,0.0,0.106,0.219,139.965,188600,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.95,0.55,1,-4.574,1,0.174,0.0005,0.0,0.145,0.0743,129.954,120241,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.69,0.666,0,-4.908,0,0.0698,0.529,0.0,0.215,0.325,142.938,228389,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.451,0.927,8,-12.232,1,0.0538,0.0007,0.939,0.122,0.0699,136.045,181000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.792,0.512,2,-6.875,1,0.0408,0.13,0.0001,0.14,0.11,113.978,168490,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.563,0.69,10,-9.835,0,0.448,0.251,0.0,0.445,0.649,157.956,117453,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.441,0.533,9,-7.824,1,0.0434,0.0844,0.0,0.112,0.06,130.181,165702,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.693,0.879,0,-3.988,1,0.0578,0.193,0.0,0.124,0.753,127.457,223694,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.64,0.548,7,-6.965,1,0.147,0.543,0.0,0.303,0.181,148.077,212495,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.491,0.935,10,-7.326,0,0.0433,0.0003,0.0758,0.0977,0.144,138.012,372713,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.585,0.984,11,-1.614,1,0.159,0.0079,0.89,0.0935,0.142,175.003,293486,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.501,0.189,2,-11.54,1,0.0374,0.967,0.0008,0.0717,0.381,124.189,242587,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.625,0.579,1,-12.432,1,0.0317,0.0425,0.853,0.0956,0.0345,127.006,707968,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.435,0.966,5,-0.748,1,0.102,0.0025,0.678,0.697,0.0712,171.9,228859,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.725,0.861,2,-9.991,1,0.0697,0.206,0.934,0.111,0.0316,131.02,469008,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,136.382,272187,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.731,0.86,1,-10.915,0,0.0514,0.0077,0.862,0.079,0.139,136.994,425496,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.801,0.657,6,-12.358,0,0.0856,0.0026,0.825,0.124,0.165,126.013,387000,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.477,0.728,2,-5.3,1,0.0394,0.0513,0.125,0.0762,0.0994,106.765,341947,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.696,0.962,2,-3.945,1,0.0497,0.0016,0.854,0.311,0.887,125.968,202500,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.599,0.587,5,-5.919,1,0.0423,0.274,0.0,0.167,0.373,87.998,280787,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.406,0.972,11,-1.391,1,0.221,0.039,0.0,0.165,0.384,150.096,179200,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.575,0.634,1,-8.1,1,0.068,0.0646,0.0,0.0878,0.191,109.825,198653,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.649,0.628,1,-11.067,1,0.0562,0.0028,0.872,0.227,0.194,138.016,487000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.631,0.27,10,-13.326,0,0.0679,0.749,0.906,0.095,0.339,140.039,138857,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.764,0.689,11,-12.065,0,0.0512,0.0034,0.896,0.115,0.262,126.996,427096,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.533,0.955,1,-4.758,0,0.0384,0.0005,0.0264,0.628,0.0809,129.994,240000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.703,0.589,1,-10.576,1,0.228,0.105,0.0,0.138,0.8,160.118,97490,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.877,0.847,6,-6.951,0,0.0783,0.003,0.677,0.117,0.785,125.0,232500,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.423,0.764,8,-7.967,1,0.506,0.173,0.0481,0.0964,0.183,140.083,171429,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.559,0.776,0,-7.149,1,0.047,0.002,0.856,0.0772,0.0864,220.152,161359,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.414,0.773,7,-6.943,0,0.0345,0.0153,0.0458,0.382,0.133,150.054,235642,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.614,0.797,0,-11.076,1,0.0473,0.0042,0.901,0.113,0.0351,125.999,523813,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.83,0.616,4,-7.383,0,0.0499,0.243,0.0,0.0477,0.386,123.965,218600,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.853,0.716,9,-4.91,1,0.308,0.185,0.0,0.307,0.329,173.948,251053,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.823,0.51,1,-7.153,1,0.126,0.0062,0.0,0.103,0.267,143.97,170109,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.518,0.967,1,-6.43,1,0.047,0.0004,0.633,0.116,0.606,146.011,434693,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.553,0.724,4,-6.628,1,0.0708,0.0027,0.0001,0.225,0.296,128.01,190000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.785,0.955,6,-5.711,1,0.0425,0.0168,0.591,0.0849,0.641,123.977,200732,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.515,0.925,1,-9.209,1,0.0825,0.0002,0.844,0.109,0.134,128.002,410269,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.751,0.818,7,-5.304,1,0.248,0.0308,0.0,0.138,0.205,193.964,208467,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.239,0.875,4,-3.239,0,0.0408,0.0042,0.0158,0.0423,0.0964,149.81,185387,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.729,0.906,6,-3.897,0,0.0489,0.0004,0.127,0.32,0.874,124.017,282581,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.405,0.838,0,-6.95,1,0.0649,0.0005,0.801,0.562,0.15,138.012,435000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.256,0.939,0,-3.733,1,0.118,0.0028,0.0,0.218,0.14,148.214,194531,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.787,0.791,7,-4.539,1,0.304,0.0934,0.0,0.345,0.647,175.588,242200,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.583,0.963,11,-3.434,1,0.425,0.0078,0.134,0.237,0.141,149.906,185600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.723,0.961,6,-2.512,0,0.226,0.0005,0.258,0.144,0.29,171.977,337055,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.66,0.76,2,-5.726,1,0.0787,0.291,0.0,0.632,0.394,127.984,180129,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.789,0.928,6,-7.519,0,0.0664,0.0149,0.881,0.103,0.034,124.996,461520,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,219333,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.458,0.88,11,-4.125,0,0.0527,0.0094,0.0153,0.396,0.224,137.981,203492,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.592,0.973,1,-0.997,1,0.109,0.0008,0.118,0.779,0.656,149.887,220800,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.428,0.934,9,-4.061,1,0.0926,0.0001,0.0004,0.108,0.724,167.988,192427,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.368,0.666,7,-6.943,0,0.0424,0.0012,0.337,0.201,0.0995,128.012,187500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.431,0.898,1,-4.233,0,0.166,0.011,0.0012,0.523,0.192,81.637,528880,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.548,0.461,9,-10.17,0,0.0397,0.754,0.0522,0.11,0.64,169.446,88187,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.749,0.723,1,-8.255,1,0.0575,0.0004,0.895,0.126,0.617,130.003,577683,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.716,0.68,4,-4.755,0,0.0589,0.114,0.0,0.366,0.219,152.94,207059,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.496,0.693,5,-9.576,0,0.247,0.159,0.0261,0.142,0.597,129.929,210673,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.574,0.829,1,-7.925,1,0.0436,0.0011,0.932,0.0888,0.229,130.994,386523,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.67,0.563,10,-8.508,0,0.0355,0.0905,0.0004,0.205,0.259,138.036,188133,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.359,0.428,8,-12.236,1,0.0616,0.0734,0.293,0.382,0.189,149.278,133600,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.443,0.887,11,-2.728,0,0.369,0.0006,0.0038,0.829,0.226,149.976,192025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.613,0.959,0,-0.696,1,0.297,0.0004,0.768,0.125,0.0883,174.033,255605,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.689,0.394,2,-10.102,0,0.065,0.711,0.0009,0.0859,0.382,117.489,212992,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.587,0.931,7,-5.32,1,0.0782,0.0001,0.855,0.409,0.0379,143.003,402797,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.588,0.875,5,-7.08,0,0.148,0.0265,0.0082,0.301,0.346,120.011,212486,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.804,0.604,9,-9.656,1,0.0484,0.508,0.886,0.382,0.0389,126.004,406436,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.867,0.587,6,-8.125,0,0.21,0.0725,0.0,0.102,0.456,110.142,149185,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.615,0.451,0,-7.711,1,0.0328,0.0011,0.676,0.102,0.147,139.988,440983,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.926,0.554,0,-8.469,0,0.138,0.354,0.0001,0.111,0.562,130.013,133106,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.751,0.472,8,-6.979,1,0.247,0.0389,0.0,0.157,0.156,155.236,161160,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.926,0.725,4,-9.58,1,0.22,0.0478,0.0,0.279,0.853,126.97,151181,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.728,0.987,9,-4.559,1,0.103,0.0184,0.954,0.14,0.218,139.012,407086,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.794,0.408,0,-8.352,0,0.0772,0.105,0.0,0.19,0.125,114.483,164049,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.72,0.647,1,-5.411,0,0.0642,0.0116,0.0002,0.571,0.809,157.877,146914,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.674,0.883,8,-5.469,1,0.103,0.312,0.576,0.0697,0.354,150.034,371200,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,0.814,10,-4.575,1,0.0561,0.162,0.0,0.16,0.714,155.02,230440,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.868,0.479,4,-6.687,0,0.445,0.703,0.0,0.102,0.776,133.928,115200,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.609,0.984,11,-4.863,1,0.774,0.0786,0.0302,0.372,0.263,154.972,209032,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.693,0.977,11,-8.882,0,0.0602,0.0007,0.851,0.0957,0.384,145.009,516420,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.718,0.396,10,-12.539,0,0.0357,0.148,0.0,0.176,0.338,207.988,264242,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.396,0.99,8,-5.817,0,0.0612,0.0041,0.94,0.329,0.226,137.98,278283,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.295,0.754,5,-6.962,1,0.048,0.0982,0.373,0.0694,0.13,149.7,240451,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.331,0.948,10,-4.057,0,0.0611,0.0194,0.0255,0.345,0.294,150.017,268800,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.368,0.858,6,-5.579,0,0.05,0.0069,0.0005,0.0844,0.0876,139.285,226286,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.542,0.774,1,-4.359,1,0.0387,0.0004,0.775,0.276,0.378,174.968,331543,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
