danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.702,0.399,2,-14.247,0,0.507,0.228,0.0015,0.0989,0.327,123.847,143987,4,Dark Trap
0.595,0.942,11,-8.335,0,0.0719,0.0013,0.812,0.397,0.04,138.013,340870,4,techno
0.68,0.919,11,-3.266,0,0.329,0.0556,0.0,0.191,0.734,178.16,203933,4,Underground Rap
0.265,0.827,7,-4.661,1,0.104,0.0434,0.0,0.117,0.131,164.064,224053,4,Hiphop
0.559,0.416,11,-11.552,1,0.44,0.302,0.0,0.115,0.197,124.235,133669,4,Underground Rap
0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,142417,4,Rap
0.524,0.635,5,-7.22,0,0.302,0.27,0.0,0.341,0.603,127.618,337640,4,RnB
0.683,0.64,8,-9.671,0,0.0566,0.521,0.0,0.108,0.313,120.073,159530,4,Rap
0.808,0.609,1,-7.415,1,0.135,0.0663,0.0,0.358,0.459,174.05,232947,4,Hiphop
0.537,0.92,7,-2.602,0,0.112,0.0354,0.0,0.0547,0.22,172.104,218291,4,dnb
0.805,0.481,0,-8.558,1,0.129,0.0305,0.0002,0.11,0.356,197.992,161520,4,Underground Rap
0.643,0.963,11,-4.25,0,0.164,0.0049,0.161,0.036,0.361,150.02,372343,4,hardstyle
0.575,0.939,5,-3.276,0,0.106,0.0032,0.671,0.128,0.14,149.954,234941,4,trap
0.599,0.639,0,-5.242,1,0.0524,0.0034,0.76,0.0189,0.0584,174.008,293007,4,dnb
0.419,0.764,9,-6.214,1,0.0555,0.0538,0.0,0.135,0.474,130.121,257987,4,Rap
0.562,0.94,5,-3.915,0,0.172,0.0022,0.104,0.169,0.172,150.058,236963,4,trap
0.426,0.982,6,-4.522,0,0.166,0.0059,0.597,0.42,0.155,137.97,195907,4,trance
0.552,0.987,6,-2.927,1,0.0792,0.0001,0.24,0.865,0.59,139.954,229831,4,Emo
0.834,0.637,7,-5.222,1,0.318,0.0932,0.0,0.189,0.717,186.272,307600,4,Hiphop
0.576,0.669,7,-8.339,0,0.0432,0.786,0.0,0.364,0.681,152.88,220069,4,Underground Rap
0.945,0.65,1,-7.071,1,0.154,0.0005,0.0,0.135,0.804,129.007,96563,4,Rap
0.79,0.53,2,-7.645,1,0.129,0.173,0.0,0.12,0.663,193.956,168882,4,Underground Rap
0.38,0.952,1,-7.446,1,0.0343,0.0074,0.936,0.0591,0.0371,129.042,392356,4,techno
0.637,0.884,1,-7.186,0,0.0627,0.001,0.847,0.196,0.118,172.025,278987,4,dnb
0.814,0.575,11,-9.635,1,0.0635,0.172,0.0003,0.109,0.288,120.004,192833,4,Dark Trap
0.726,0.651,10,-6.352,0,0.3,0.164,0.0,0.303,0.382,164.113,312080,4,Rap
0.623,0.719,7,-6.451,1,0.0667,0.034,0.0057,0.128,0.285,180.018,132000,4,Underground Rap
0.712,0.493,5,-7.129,0,0.278,0.0047,0.0,0.158,0.246,139.84,123600,4,Rap
0.892,0.538,8,-7.043,0,0.304,0.0563,0.0,0.303,0.325,130.129,293233,4,Rap
0.804,0.975,1,-4.064,1,0.128,0.0186,0.27,0.0823,0.341,144.988,246000,4,trap
0.55,0.929,1,-6.321,0,0.0427,0.0006,0.851,0.183,0.155,144.025,445129,4,psytrance
0.437,0.979,7,-7.926,1,0.0643,0.0011,0.924,0.936,0.22,139.987,444000,4,trance
0.522,0.792,11,-7.869,0,0.0513,0.0027,0.498,0.662,0.257,149.997,204866,4,hardstyle
0.723,0.995,6,-1.239,0,0.329,0.0045,0.131,0.325,0.0465,149.975,233600,4,trap
0.574,0.941,7,-6.816,1,0.0514,0.0042,0.839,0.259,0.0379,137.996,336521,4,techno
0.551,0.965,11,-5.896,0,0.0682,0.0001,0.793,0.1,0.0739,142.984,496783,4,psytrance
0.799,0.291,11,-7.353,0,0.0318,0.873,0.0006,0.139,0.406,195.968,151873,4,Hiphop
0.545,0.989,6,-6.466,1,0.05,0.0008,0.897,0.399,0.47,125.993,250476,5,techno
0.682,0.785,1,-9.399,1,0.0564,0.0004,0.961,0.19,0.0482,125.128,88764,4,Dark Trap
0.664,0.399,5,-12.741,0,0.0423,0.0134,0.775,0.111,0.122,119.948,180000,4,Dark Trap
0.386,0.93,11,-0.754,1,0.0493,0.0021,0.0206,0.397,0.318,140.01,260571,4,trap
0.716,0.536,9,-6.032,1,0.235,0.0819,0.0,0.0951,0.191,132.441,167184,4,Dark Trap
0.642,0.841,10,-8.248,0,0.0581,0.0009,0.898,0.0563,0.229,125.007,347659,4,techhouse
0.743,0.73,11,-5.78,0,0.0893,0.0381,0.109,0.0733,0.166,174.016,268830,4,dnb
0.608,0.642,2,-7.978,1,0.0251,0.17,0.0667,0.166,0.608,175.406,289160,4,Emo
0.736,0.495,6,-8.642,1,0.0443,0.0087,0.299,0.208,0.678,120.993,146477,4,Trap Metal
0.703,0.709,9,-6.452,1,0.402,0.0091,0.0,0.127,0.569,140.998,163340,4,Rap
0.888,0.74,8,-5.363,1,0.238,0.0059,0.0,0.218,0.664,200.006,175711,4,Underground Rap
0.677,0.89,1,-5.721,0,0.344,0.012,0.0,0.0979,0.548,117.143,261276,4,Dark Trap
0.781,0.849,9,-4.871,0,0.0438,0.0137,0.773,0.0819,0.493,135.008,263111,4,trance
0.496,0.846,11,-7.557,0,0.0335,0.0212,0.838,0.0744,0.0928,136.989,243504,4,Dark Trap
0.531,0.569,4,-10.566,0,0.0294,0.191,0.956,0.177,0.237,125.026,184320,4,Dark Trap
0.802,0.565,11,-10.005,0,0.0512,0.0018,0.752,0.0943,0.309,127.993,360000,4,techhouse
0.854,0.617,5,-12.45,0,0.268,0.13,0.0,0.109,0.975,152.974,113137,4,Underground Rap
0.574,0.927,6,-7.209,0,0.0455,0.0001,0.875,0.11,0.0387,141.97,497006,4,psytrance
0.7,0.399,3,-6.558,0,0.0461,0.308,0.0128,0.119,0.348,159.102,266934,3,RnB
0.776,0.466,0,-8.206,1,0.278,0.0377,0.0,0.116,0.726,160.054,122954,4,Dark Trap
0.265,0.987,2,-1.584,0,0.328,0.0377,0.0005,0.515,0.0702,149.894,243093,4,hardstyle
0.672,0.842,11,-3.971,0,0.112,0.0944,0.002,0.343,0.333,152.99,115309,4,Dark Trap
0.57,0.861,6,-2.6,0,0.179,0.0001,0.0002,0.101,0.388,188.053,125179,3,Trap Metal
0.533,0.931,9,-1.77,1,0.388,0.026,0.214,0.119,0.206,144.974,238435,4,trap
0.62,0.869,10,-4.018,0,0.171,0.0175,0.0011,0.122,0.812,175.052,274486,4,dnb
0.54,0.874,1,-4.857,0,0.0574,0.014,0.904,0.0879,0.125,174.032,357637,4,dnb
0.804,0.793,1,-3.891,1,0.313,0.0003,0.0073,0.627,0.452,144.998,221052,4,trap
0.767,0.74,0,-9.449,1,0.038,0.0603,0.0052,0.122,0.295,110.048,157840,4,Underground Rap
0.452,0.828,3,-4.53,0,0.0405,0.0059,0.0001,0.129,0.229,149.918,251173,4,hardstyle
0.777,0.951,6,-2.059,1,0.36,0.0141,0.112,0.77,0.305,149.858,160150,4,trap
0.568,0.905,4,-4.96,0,0.377,0.398,0.0011,0.0839,0.533,117.885,182779,5,Rap
0.609,0.95,11,-6.15,0,0.0742,0.0001,0.85,0.802,0.307,143.993,395639,4,psytrance
0.439,0.949,11,-3.926,0,0.167,0.0001,0.778,0.147,0.484,174.966,316563,4,dnb
0.76,0.774,1,-6.589,1,0.117,0.0138,0.0,0.14,0.314,113.063,164127,4,Trap Metal
0.458,0.953,8,-6.5,0,0.0544,0.0002,0.0317,0.265,0.114,139.996,202404,4,trance
0.491,0.862,0,-4.952,1,0.0381,0.0018,0.533,0.417,0.12,150.066,243204,4,hardstyle
0.768,0.857,4,-7.729,0,0.0586,0.002,0.571,0.171,0.0376,127.066,297890,4,techno
0.725,0.874,10,-4.567,0,0.231,0.0109,0.0027,0.709,0.189,170.008,297539,4,dnb
0.674,0.754,8,-9.623,0,0.0558,0.0307,0.0201,0.379,0.279,107.976,125062,4,Underground Rap
0.619,0.948,8,-3.186,1,0.409,0.0249,0.0001,0.855,0.143,130.005,118240,4,Dark Trap
0.664,0.857,4,-3.357,1,0.185,0.0005,0.0,0.286,0.236,150.128,204817,4,trap
0.306,0.214,4,-12.518,1,0.0356,0.844,0.0,0.0839,0.108,133.96,271093,4,Emo
0.458,0.845,2,-4.384,0,0.0422,0.0009,0.0,0.359,0.175,119.994,238053,4,Emo
0.687,0.948,1,-7.921,1,0.0582,0.0014,0.904,0.124,0.469,132.004,391097,4,techno
0.611,0.965,1,-6.657,1,0.0464,0.0,0.881,0.919,0.329,146.027,387945,4,psytrance
0.783,0.835,0,-6.951,1,0.0443,0.0026,0.132,0.148,0.657,124.048,192141,4,techhouse
0.467,0.834,1,-5.026,0,0.0337,0.0464,0.401,0.118,0.041,174.04,274448,4,dnb
0.305,0.924,5,-4.453,0,0.204,0.0025,0.0022,0.383,0.561,154.739,199341,5,hardstyle
0.492,0.996,7,-3.706,1,0.137,0.0002,0.566,0.378,0.171,138.015,414024,4,trance
0.771,0.743,0,-5.795,1,0.0547,0.0026,0.0012,0.326,0.53,157.005,135296,4,Underground Rap
0.808,0.639,6,-5.945,1,0.385,0.616,0.0,0.103,0.713,143.949,144882,4,Rap
0.67,0.885,1,-4.406,1,0.0582,0.0008,0.89,0.096,0.0919,173.991,310322,4,dnb
0.387,0.442,0,-7.086,1,0.0352,0.19,0.0,0.0788,0.382,169.481,185600,4,Emo
0.71,0.923,10,-5.262,0,0.0666,0.22,0.0,0.606,0.697,176.093,201818,4,Underground Rap
0.715,0.639,9,-6.947,1,0.105,0.627,0.0,0.0905,0.443,164.932,116364,4,Underground Rap
0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,179.95,214227,4,RnB
0.5,0.486,0,-13.661,1,0.0309,0.913,0.263,0.103,0.0946,160.005,177000,4,Dark Trap
0.821,0.713,2,-8.653,1,0.244,0.164,0.0,0.0743,0.31,199.718,117600,4,Underground Rap
0.495,0.811,10,-9.19,0,0.08,0.0153,0.906,0.208,0.0655,127.944,379104,4,techno
0.758,0.702,6,-5.331,0,0.059,0.0168,0.0,0.126,0.468,160.014,169360,4,Underground Rap
0.674,0.931,0,-8.236,1,0.0809,0.0001,0.833,0.107,0.82,147.003,507895,4,psytrance
0.781,0.567,9,-9.208,1,0.0596,0.02,0.619,0.141,0.276,124.025,190720,4,Dark Trap
0.551,0.484,10,-8.448,1,0.0575,0.0874,0.109,0.609,0.0444,188.052,142979,4,Underground Rap
0.573,0.988,6,-2.537,0,0.0833,0.0141,0.0692,0.343,0.187,150.022,208017,4,trap
0.271,0.877,9,-6.747,0,0.526,0.0324,0.0154,0.645,0.152,182.408,175205,5,Dark Trap
0.552,0.705,8,-7.576,1,0.0654,0.0037,0.0744,0.112,0.347,150.047,153957,4,Underground Rap
0.678,0.77,6,-3.206,0,0.145,0.125,0.0,0.184,0.284,150.018,133903,4,Trap Metal
0.737,0.697,2,-3.716,1,0.254,0.0756,0.0,0.359,0.662,104.917,235187,4,Hiphop
0.553,0.601,6,-6.093,0,0.0408,0.0004,0.663,0.123,0.0705,174.026,274089,4,dnb
0.614,0.945,10,-4.33,0,0.0409,0.0043,0.0711,0.318,0.692,150.026,286163,4,hardstyle
0.688,0.83,8,-3.088,1,0.486,0.736,0.0,0.0951,0.112,144.576,172085,4,Underground Rap
0.423,0.904,4,-1.865,0,0.0615,0.0103,0.0,0.171,0.178,150.046,264800,4,hardstyle
0.83,0.741,7,-4.802,1,0.351,0.0393,0.0,0.109,0.767,189.726,163800,4,Hiphop
0.632,0.67,1,-6.522,1,0.0722,0.06,0.0002,0.102,0.314,139.892,291500,4,trap
0.791,0.34,11,-15.586,0,0.0841,0.241,0.0,0.13,0.293,119.999,145084,4,Underground Rap
0.898,0.467,5,-5.939,1,0.429,0.0156,0.0,0.11,0.251,159.969,108069,4,Trap Metal
0.695,0.834,4,-7.65,0,0.247,0.0026,0.0,0.0851,0.427,187.964,165965,4,Underground Rap
0.626,0.616,9,-8.204,1,0.293,0.627,0.0,0.194,0.297,162.029,195926,4,Dark Trap
0.61,0.577,4,-6.358,0,0.321,0.0221,0.0,0.0837,0.728,175.983,291067,4,Hiphop
0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,0.0397,122.947,220488,4,Rap
0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4,Pop
0.562,0.937,4,-1.683,0,0.066,0.0019,0.0858,0.213,0.114,134.974,215343,4,Dark Trap
0.762,0.835,11,-5.712,0,0.0483,0.166,0.791,0.107,0.0629,174.012,271207,4,dnb
0.536,0.966,5,-3.911,0,0.0827,0.0172,0.551,0.257,0.295,147.973,356061,4,hardstyle
0.566,0.898,7,-4.999,0,0.298,0.255,0.0,0.189,0.382,161.166,209387,4,Hiphop
0.712,0.654,7,-13.439,1,0.0507,0.328,0.938,0.139,0.0513,130.998,475828,4,techno
0.558,0.843,9,-5.067,0,0.0626,0.0032,0.845,0.272,0.308,174.066,260533,4,dnb
0.838,0.653,1,-4.78,1,0.0998,0.186,0.0005,0.203,0.39,128.117,213750,4,Underground Rap
0.813,0.538,7,-8.978,1,0.0635,0.0012,0.316,0.233,0.332,123.009,377487,4,techhouse
0.382,0.492,7,-8.032,1,0.0558,0.378,0.811,0.289,0.0556,144.97,200815,4,trap
0.765,0.601,11,-9.326,0,0.203,0.0225,0.0,0.385,0.368,171.856,241133,4,Hiphop
0.295,0.94,11,-5.247,1,0.0449,0.0002,0.0011,0.276,0.58,186.186,204293,3,Emo
0.467,0.861,4,-2.858,0,0.076,0.0003,0.854,0.217,0.124,140.021,253714,4,Dark Trap
0.486,0.454,2,-9.583,1,0.145,0.177,0.102,0.116,0.51,180.058,170876,4,Dark Trap
0.175,0.968,8,-1.956,0,0.291,0.0822,0.765,0.075,0.396,170.088,206824,4,Dark Trap
0.759,0.58,8,-6.757,0,0.0986,0.373,0.0,0.381,0.635,121.968,242813,4,RnB
0.71,0.896,8,-2.471,0,0.319,0.119,0.0056,0.0556,0.223,144.8,205241,4,trap
0.709,0.849,7,-5.632,1,0.0472,0.0005,0.911,0.627,0.0354,126.005,441905,4,techno
0.77,0.576,8,-8.194,0,0.151,0.0548,0.0,0.254,0.343,182.972,150475,4,Dark Trap
0.623,0.747,1,-12.59,1,0.0394,0.02,0.873,0.0856,0.119,133.009,360569,4,techno
0.778,0.59,8,-5.548,1,0.27,0.467,0.0,0.0902,0.515,97.995,212307,4,Rap
0.845,0.506,1,-5.971,1,0.0409,0.0228,0.0,0.0879,0.647,198.102,264947,4,RnB
0.743,0.476,8,-8.915,1,0.217,0.011,0.0,0.293,0.177,136.117,195897,4,Underground Rap
0.759,0.828,10,-6.755,1,0.211,0.0427,0.0008,0.341,0.486,149.902,191200,4,trap
0.624,0.619,0,-6.999,0,0.206,0.362,0.0,0.14,0.557,175.676,188291,4,RnB
0.804,0.675,6,-7.09,1,0.0578,0.0001,0.926,0.0833,0.532,125.009,432439,4,techhouse
0.307,0.754,6,-2.589,1,0.127,0.52,0.0143,0.361,0.0569,207.958,169697,4,Trap Metal
0.893,0.366,10,-15.113,0,0.491,0.0965,0.0477,0.102,0.343,144.717,104000,4,trap
0.752,0.273,1,-11.269,1,0.138,0.445,0.0,0.155,0.629,141.039,200923,4,Underground Rap
0.923,0.508,1,-8.668,1,0.0468,0.104,0.0,0.126,0.168,108.039,126667,4,RnB
0.525,0.833,10,-7.978,0,0.0605,0.159,0.344,0.0598,0.45,150.022,299999,4,hardstyle
0.566,0.29,6,-4.622,1,0.0318,0.241,0.0002,0.0994,0.106,127.0,263320,4,Emo
0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533,4,Hiphop
0.608,0.587,9,-7.646,0,0.0398,0.516,0.107,0.0741,0.12,130.01,317538,4,Dark Trap
0.703,0.38,0,-10.678,1,0.113,0.683,0.0,0.244,0.275,135.859,292893,4,RnB
0.904,0.766,1,-5.905,0,0.118,0.123,0.0,0.116,0.549,197.834,127724,4,Underground Rap
0.791,0.944,6,-10.812,1,0.0388,0.0003,0.79,0.536,0.075,128.031,412810,4,techno
0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,232000,4,RnB
0.393,0.86,1,-2.607,1,0.105,0.0192,0.0,0.331,0.603,160.09,97515,4,Dark Trap
0.438,0.985,4,-4.193,0,0.0486,0.0448,0.871,0.352,0.229,149.964,213621,4,hardstyle
0.376,0.841,3,-4.348,0,0.356,0.0435,0.0,0.578,0.463,152.104,271947,4,RnB
0.642,0.916,10,-7.337,1,0.0479,0.0001,0.771,0.421,0.155,140.014,437467,4,psytrance
0.726,0.791,2,-10.212,1,0.0451,0.0238,0.843,0.206,0.076,126.008,369745,4,techno
0.851,0.74,0,-6.126,1,0.0377,0.0252,0.243,0.111,0.23,123.037,234440,4,techhouse
0.764,0.842,11,-8.011,1,0.0439,0.397,0.868,0.129,0.139,122.974,220792,4,techhouse
0.789,0.826,1,-5.565,0,0.0491,0.0184,0.0,0.0942,0.205,129.998,118280,4,Trap Metal
0.179,0.8,10,-5.245,0,0.0562,0.0015,0.304,0.118,0.0747,174.045,298131,4,dnb
0.569,0.397,5,-9.034,0,0.0347,0.0327,0.199,0.118,0.111,119.977,213055,3,Dark Trap
0.811,0.445,8,-10.105,1,0.274,0.0453,0.0,0.109,0.25,103.992,154082,4,Hiphop
0.543,0.952,11,-6.65,1,0.0465,0.0001,0.902,0.345,0.526,127.019,241867,4,trance
0.872,0.812,7,-6.731,1,0.22,0.0005,0.835,0.111,0.0413,128.017,398298,4,techno
0.503,0.661,4,-5.665,0,0.422,0.672,0.0,0.109,0.283,152.826,198635,1,Hiphop
0.554,0.844,10,-3.135,1,0.0313,0.182,0.921,0.174,0.292,175.02,271746,4,dnb
0.589,0.967,0,-3.355,1,0.0875,0.0007,0.0003,0.0552,0.259,150.077,225688,4,trap
0.668,0.559,2,-10.569,1,0.0728,0.236,0.0,0.152,0.357,192.142,211937,4,Underground Rap
0.644,0.801,7,-4.55,1,0.387,0.511,0.0,0.614,0.764,164.312,210495,4,Hiphop
0.772,0.741,4,-4.395,0,0.0306,0.0669,0.0,0.327,0.257,204.114,183302,4,Hiphop
0.912,0.626,2,-8.826,1,0.115,0.0254,0.0,0.176,0.229,205.362,112200,4,Underground Rap
0.745,0.695,7,-5.797,0,0.202,0.0904,0.0,0.385,0.656,139.89,185420,4,Rap
0.545,0.911,4,-6.695,0,0.0615,0.0014,0.908,0.397,0.0579,130.014,429677,4,techno
0.478,0.754,7,-7.435,0,0.0583,0.0072,0.212,0.113,0.343,133.084,233256,4,trance
0.446,0.982,8,-9.185,1,0.0827,0.0001,0.929,0.223,0.0956,138.045,253940,4,trance
0.715,0.618,9,-8.309,1,0.0514,0.001,0.856,0.0893,0.044,149.96,470138,4,hardstyle
0.741,0.817,10,-7.53,0,0.0559,0.058,0.0186,0.33,0.18,134.988,170762,4,Underground Rap
0.596,0.794,10,-5.565,1,0.0431,0.0044,0.0006,0.116,0.344,140.915,140426,4,Dark Trap
0.633,0.779,6,-6.968,1,0.295,0.645,0.0,0.112,0.72,165.984,268916,4,Hiphop
0.556,0.449,7,-10.363,1,0.227,0.0807,0.0372,0.446,0.484,179.968,203960,4,Dark Trap
0.662,0.992,7,-4.323,1,0.0448,0.0003,0.818,0.129,0.708,125.001,215040,4,techhouse
0.697,0.796,2,-6.375,1,0.0578,0.0175,0.0,0.205,0.433,142.39,163333,4,Underground Rap
0.88,0.613,10,-6.845,0,0.417,0.401,0.0,0.0968,0.537,157.98,83268,4,Underground Rap
0.957,0.593,1,-6.982,1,0.301,0.06,0.0,0.0908,0.284,127.027,247613,4,Underground Rap
0.235,0.965,2,-2.882,0,0.28,0.0089,0.0,0.0448,0.322,185.278,231840,4,Emo
0.781,0.437,7,-10.847,1,0.0643,0.0011,0.781,0.134,0.0526,127.032,427087,4,techno
0.637,0.967,7,-5.765,1,0.0508,0.0006,0.82,0.0832,0.423,144.99,433528,4,psytrance
0.742,0.526,8,-9.387,1,0.238,0.622,0.0002,0.109,0.663,184.39,125250,4,Underground Rap
0.897,0.639,9,-6.287,0,0.355,0.354,0.0,0.114,0.488,188.186,140258,4,Underground Rap
0.573,0.887,7,-7.506,1,0.0834,0.0013,0.761,0.43,0.0665,131.005,439752,4,techno
0.253,0.662,7,-4.877,1,0.0427,0.0378,0.0487,0.111,0.0589,179.888,288013,5,Dark Trap
0.66,0.913,10,-2.795,0,0.061,0.0199,0.75,0.0693,0.523,170.013,282210,4,dnb
0.346,0.92,2,-5.232,0,0.0395,0.0005,0.747,0.153,0.0387,175.014,332412,4,dnb
0.546,0.671,2,-4.413,1,0.454,0.0266,0.0026,0.146,0.336,183.928,99171,5,Trap Metal
0.807,0.575,9,-6.89,1,0.171,0.24,0.93,0.103,0.0428,128.0,247500,4,Dark Trap
0.418,0.9,10,-5.85,0,0.126,0.0016,0.0004,0.357,0.509,144.801,167172,4,Trap Metal
0.515,0.946,7,-4.989,1,0.423,0.0011,0.92,0.111,0.479,171.928,376744,4,dnb
0.52,0.856,2,-4.228,1,0.0806,0.0002,0.0,0.157,0.47,160.083,205016,4,Underground Rap
0.809,0.684,6,-3.578,0,0.273,0.282,0.0,0.241,0.857,170.018,274060,4,Underground Rap
0.675,0.823,1,-6.534,0,0.0887,0.0131,0.0147,0.0981,0.131,125.995,416071,4,techno
0.843,0.482,7,-10.913,1,0.513,0.007,0.0,0.0882,0.269,140.057,129429,4,Underground Rap
0.889,0.63,11,-4.028,0,0.289,0.163,0.0004,0.0985,0.744,148.086,144324,4,Underground Rap
0.655,0.828,10,-4.256,1,0.0385,0.0756,0.0005,0.111,0.428,139.932,253714,4,Pop
0.425,0.55,2,-9.8,1,0.0445,0.801,0.87,0.105,0.0395,125.011,172800,4,Dark Trap
0.805,0.706,1,-9.387,1,0.0363,0.0001,0.914,0.108,0.277,125.999,595887,4,techno
0.586,0.788,4,-4.707,1,0.303,0.0895,0.0,0.0684,0.565,196.072,238573,4,Hiphop
0.675,0.97,8,-6.307,0,0.0523,0.0,0.757,0.376,0.47,146.981,411429,4,psytrance
0.657,0.723,8,-2.621,1,0.121,0.0002,0.0218,0.0755,0.643,174.017,282471,4,dnb
0.637,0.723,2,-5.547,1,0.091,0.0134,0.0001,0.196,0.228,143.013,214960,4,Dark Trap
0.635,0.956,7,-9.73,1,0.049,0.0195,0.891,0.111,0.228,136.017,367634,3,techno
0.527,0.75,10,-5.881,0,0.387,0.282,0.0,0.271,0.7,164.564,237840,4,Underground Rap
0.792,0.669,9,-6.222,1,0.0549,0.0588,0.51,0.0789,0.0915,132.018,225909,4,Dark Trap
0.834,0.454,1,-9.75,0,0.201,0.321,0.0,0.114,0.837,163.236,247059,4,Pop
0.524,0.348,9,-14.775,1,0.0356,0.0041,0.0,0.0659,0.0566,179.996,87549,4,Hiphop
0.9,0.526,1,-12.655,1,0.1,0.528,0.0368,0.0956,0.587,119.952,346384,4,Trap Metal
0.222,0.919,1,-3.914,1,0.0956,0.0003,0.703,0.0851,0.077,174.094,253038,4,dnb
0.727,0.913,8,-5.571,0,0.306,0.283,0.0,0.527,0.618,181.97,259933,4,Hiphop
0.527,0.792,11,-6.693,0,0.0363,0.0001,0.037,0.249,0.424,110.038,235493,4,Emo
0.879,0.334,0,-8.748,0,0.324,0.0008,0.074,0.111,0.173,160.427,122787,4,Dark Trap
0.747,0.388,8,-8.307,1,0.384,0.0773,0.314,0.126,0.223,164.861,129033,4,Trap Metal
0.768,0.622,8,-6.56,1,0.308,0.343,0.0,0.0789,0.603,152.119,192265,4,Rap
0.594,0.644,2,-7.271,1,0.133,0.012,0.0,0.182,0.233,143.129,215760,4,Rap
0.609,0.801,1,-4.446,1,0.398,0.0054,0.246,0.103,0.192,175.056,340214,4,dnb
0.587,0.854,7,-5.656,1,0.038,0.0015,0.761,0.438,0.132,122.022,200656,4,techhouse
0.528,0.77,3,-6.74,0,0.05,0.0754,0.0549,0.371,0.0931,116.048,208965,4,Dark Trap
0.59,0.419,4,-13.461,0,0.0846,0.248,0.866,0.126,0.0578,115.159,192000,4,Dark Trap
0.809,0.734,6,-8.409,0,0.156,0.0409,0.566,0.0978,0.0633,138.004,448696,4,psytrance
0.445,0.945,11,-10.933,0,0.072,0.0001,0.953,0.187,0.218,138.508,195734,4,trance
0.501,0.899,5,-3.054,0,0.0429,0.0009,0.0,0.0738,0.732,153.066,189227,4,Emo
0.89,0.542,10,-4.826,0,0.314,0.523,0.0,0.123,0.565,78.458,165293,4,Rap
0.621,0.593,9,-8.698,1,0.0551,0.0009,0.0135,0.251,0.227,220.038,192131,4,Dark Trap
0.429,0.757,1,-2.912,1,0.0306,0.14,0.0,0.144,0.538,165.034,203240,4,RnB
0.639,0.844,11,-5.946,1,0.0409,0.0003,0.147,0.708,0.0616,126.986,342520,4,trance
0.527,0.974,10,-3.732,0,0.04,0.0102,0.0023,0.148,0.762,149.998,281500,4,hardstyle
0.754,0.599,10,-8.223,1,0.346,0.058,0.0,0.211,0.469,123.946,108942,4,Trap Metal
0.455,0.858,0,-5.205,0,0.0451,0.0721,0.742,0.105,0.126,173.983,355686,4,dnb
0.927,0.535,6,-7.59,0,0.0911,0.0855,0.0,0.136,0.336,112.96,313573,4,Hiphop
0.63,0.901,10,-7.988,0,0.0411,0.0219,0.878,0.387,0.577,121.995,314747,4,Dark Trap
0.546,0.976,9,-6.211,1,0.253,0.0148,0.413,0.504,0.38,150.198,211200,4,trap
0.592,0.981,11,-3.743,0,0.0926,0.486,0.674,0.305,0.359,149.87,144096,4,Dark Trap
0.483,0.808,0,-10.662,1,0.0407,0.0027,0.102,0.348,0.0388,136.029,299827,4,trance
0.576,0.931,6,-3.659,1,0.0707,0.0187,0.004,0.433,0.279,128.004,210875,4,trance
0.656,0.939,6,-1.929,1,0.0926,0.0201,0.0,0.333,0.292,145.14,225108,4,trap
0.794,0.685,2,-5.727,1,0.375,0.0625,0.0,0.0818,0.194,139.977,128973,4,Trap Metal
0.772,0.385,0,-8.037,0,0.324,0.0309,0.0,0.647,0.362,137.962,189400,4,Rap
0.777,0.767,2,-5.334,1,0.116,0.271,0.0,0.17,0.698,145.128,158897,4,Trap Metal
0.882,0.593,4,-8.159,0,0.315,0.792,0.0,0.0893,0.568,109.97,183327,4,Underground Rap
0.61,0.687,10,-7.595,0,0.0313,0.0002,0.0001,0.104,0.574,140.041,164953,4,Trap Metal
0.812,0.398,9,-9.832,0,0.105,0.453,0.0,0.12,0.189,119.955,220000,4,Rap
0.4,0.948,6,-4.583,1,0.111,0.001,0.0002,0.402,0.0657,132.961,139004,4,trance
0.713,0.52,6,-8.374,1,0.18,0.136,0.0,0.108,0.234,166.009,125798,4,Dark Trap
0.768,0.517,7,-4.323,0,0.0312,0.186,0.0,0.104,0.418,209.984,216897,4,Pop
0.601,0.953,0,-4.338,0,0.045,0.0253,0.0008,0.172,0.61,127.972,187229,4,trance
0.693,0.977,11,-8.882,0,0.0602,0.0007,0.851,0.0957,0.384,145.009,516420,4,psytrance
0.737,0.865,11,-5.768,0,0.0491,0.0007,0.866,0.163,0.312,136.016,540000,4,psytrance
0.805,0.698,8,-5.659,1,0.192,0.0255,0.0056,0.234,0.402,165.075,88727,4,Underground Rap
0.446,0.978,1,-2.807,0,0.829,0.678,0.0042,0.155,0.29,168.018,176787,4,Underground Rap
0.466,0.822,9,-8.244,0,0.0378,0.0045,0.0036,0.0736,0.503,174.017,295816,4,dnb
0.584,0.632,4,-5.746,0,0.0732,0.0008,0.78,0.0838,0.0337,174.058,296552,4,dnb
